Subject,Set,Trial,TOD,StartTr,RT,LRT,RRT,DRT,Standard,Variable,Choice,Group,LftText,RgtText
6666,SetA, 138 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 16 , 0 , 0 ," $2.50 now","$10 now"
Subject,Set,Trial,TOD,StartTr,RT,LRT,RRT,DRT,Standard,Variable,Choice,Group,LftText,RgtText
6666          09-10-2010    14:33:29,SetA
6666,SetA, 1 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 13 , 0 , 0 ," $4.00 now","$10 in 365 days"
6666,SetA, 2 ,52222.190,52222.190,0.109,  1.327,  0.000,  2.093,   3 , 19 , 1 , 0 ,"$10 in 90 days"," $1.00 now"
6666,SetA, 3 ,52224.680,52224.680,0.108,  0.000,  1.061,  1.592,   1 , 8 , 2 , 0 ," $6.50 now","$10 in 7 days"
6666,SetA, 4 ,52226.660,52226.660,0.108,  1.749,  0.858,  2.374,   2 , 3 , 1 , 0 ," $9.00 now","$10 in 30 days"
6666,SetA, 5 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   4 , 21 , 0 , 0 ," $0.25 now","$10 in 180 days"
6666,SetA, 6 ,52229.430,52229.430,-0.001,  2.655,  0.000,  3.186,   4 , 18 , 1 , 0 ,"$10 in 180 days"," $1.50 now"
6666,SetA, 7 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 10 , 0 , 0 ," $5.50 now","$10 in 365 days"
6666,SetA, 8 ,52233.000,52233.000,0.108,  1.264,  0.000,  1.764,   4 , 4 , 1 , 0 ," $8.50 now","$10 in 180 days"
6666,SetA, 9 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 9 , 0 , 0 ,"$10 in 365 days"," $6.00 now"
6666,SetA, 10 ,52235.160,52235.160,0.108,  0.858,  2.171,  2.671,   3 , 9 , 2 , 0 ,"$10 in 90 days"," $6.00 now"
6666,SetA, 11 ,52238.220,52238.220,0.108,  0.920,  1.498,  1.905,   4 , 7 , 2 , 0 ,"$10 in 180 days"," $7.00 now"
6666,SetA, 12 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   2 , 21 , 0 , 0 ," $0.25 now","$10 in 30 days"
6666,SetA, 13 ,52240.520,52240.520,-0.002,  0.780,  0.000,  1.295,   2 , 19 , 1 , 0 ,"$10 in 30 days"," $1.00 now"
6666,SetA, 14 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 12 , 0 , 0 ,"$10 now"," $4.50 now"
6666,SetA, 15 ,52242.210,52242.210,0.108,  0.000,  0.827,  1.358,   1 , 13 , 2 , 0 ," $4.00 now","$10 in 7 days"
6666,SetA, 16 ,52243.960,52243.960,0.061,  1.077,  0.000,  1.624,   2 , 7 , 1 , 0 ,"$10 in 30 days"," $7.00 now"
6666,SetA, 17 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 12 , 0 , 0 ,"$10 in 365 days"," $4.50 now"
6666,SetA, 18 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 18 , 0 , 0 ,"$10 in 365 days"," $1.50 now"
6666,SetA, 19 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 19 , 0 , 0 ,"$10 now"," $1.00 now"
6666,SetA, 20 ,52245.970,52245.970,0.030,  0.000,  0.576,  1.092,   2 , 4 , 2 , 0 ," $8.50 now","$10 in 30 days"
6666,SetA, 21 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 8 , 0 , 0 ," $6.50 now","$10 in 365 days"
6666,SetA, 22 ,52247.460,52247.460,0.030,  0.874,  0.000,  1.624,   4 , 11 , 1 , 0 ,"$10 in 180 days"," $5.00 now"
6666,SetA, 23 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 11 , 0 , 0 ,"$10 in 365 days"," $5.00 now"
6666,SetA, 24 ,52249.470,52249.470,0.014,  0.686,  0.000,  1.155,   1 , 11 , 1 , 0 ,"$10 in 7 days"," $5.00 now"
6666,SetA, 25 ,52251.020,52251.020,0.045,  0.326,  0.000,  0.826,   2 , 14 , 1 , 0 ,"$10 in 30 days"," $3.50 now"
6666,SetA, 26 ,52252.240,52252.240,-0.001,  0.000,  1.030,  1.546,   1 , 16 , 2 , 0 ," $2.50 now","$10 in 7 days"
6666,SetA, 27 ,52254.180,52254.180,0.030,  0.000,  0.545,  1.108,   2 , 10 , 2 , 0 ," $5.50 now","$10 in 30 days"
6666,SetA, 28 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 2 , 0 , 0 ," $9.50 now","$10 in 365 days"
6666,SetA, 29 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 9 , 0 , 0 ,"$10 now"," $6.00 now"
6666,SetA, 30 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 1 , 0 , 0 ,"$10 in 365 days"," $10.00 now"
6666,SetA, 31 ,52255.680,52255.680,0.030,  0.000,  0.467,  1.201,   2 , 22 , 2 , 0 ," $0.00 now","$10 in 30 days"
6666,SetA, 32 ,52257.270,52257.270,-0.002,  0.000,  1.154,  1.654,   4 , 15 , 2 , 0 ," $3.00 now","$10 in 180 days"
6666,SetA, 33 ,52259.320,52259.320,0.108,  0.000,  0.999,  1.468,   2 , 17 , 2 , 0 ," $2.00 now","$10 in 30 days"
