Subject,Set,Trial,TOD,StartTr,RT,LRT,RRT,DRT,Standard,Variable,Choice,Group,LftText,RgtText
8230_1_Y1,SetA, 35 ,62062.900,170.574,0.000,  4.803,  0.000,  5.318,   0 , 2 , 1 , 0 ,"$10 now"," $9.50 now"
8230_1_Y1,SetA, 36 ,62068.610,176.281,0.000,  0.000,  2.684,  3.262,   1 , 16 , 2 , 0 ," $2.50 now","$10 in 7 days"
8230_1_Y1,SetA, 37 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 22 , 0 , 0 ,"$10 now"," $0.00 now"
8230_1_Y1,SetA, 38 ,62072.260,179.934,0.000,  3.259,  0.000,  3.743,   2 , 14 , 1 , 0 ,"$10 in 30 days"," $3.50 now"
8230_1_Y1,SetA, 39 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 17 , 0 , 0 ," $2.00 now","$10 in 365 days"
8230_1_Y1,SetA, 40 ,62076.390,184.066,0.000,  0.000,  3.650,  4.134,   3 , 12 , 2 , 0 ,"$10 in 90 days"," $4.50 now"
8230_1_Y1,SetA, 41 ,62080.920,188.590,0.000,  2.278,  0.000,  3.479,   1 , 15 , 1 , 0 ,"$10 in 7 days"," $3.00 now"
8230_1_Y1,SetA, 42 ,62084.790,192.457,0.000,  0.000,  2.592,  3.044,   4 , 9 , 2 , 0 ,"$10 in 180 days"," $6.00 now"
8230_1_Y1,SetA, 43 ,62088.220,195.891,0.000,  3.604,  4.946,  11.981,   4 , 18 , 1 , 0 ,"$10 in 180 days"," $1.50 now"
8230_1_Y1,SetA, 44 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   3 , 21 , 0 , 0 ,"$10 in 90 days"," $0.25 now"
8230_1_Y1,SetA, 45 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 4 , 0 , 0 ,"$10 in 365 days"," $8.50 now"
8230_1_Y1,SetA, 46 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 10 , 0 , 0 ,"$10 now"," $5.50 now"
8230_1_Y1,SetA, 47 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 16 , 0 , 0 ," $2.50 now","$10 in 365 days"
8230_1_Y1,SetA, 48 ,62100.590,208.262,0.000,  2.808,  0.000,  3.151,   1 , 10 , 1 , 0 ,"$10 in 7 days"," $5.50 now"
8230_1_Y1,SetA, 49 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 9 , 0 , 0 ,"$10 now"," $6.00 now"
8230_1_Y1,SetA, 50 ,62104.130,211.805,0.000,  2.276,  0.000,  2.666,   4 , 6 , 1 , 0 ," $7.50 now","$10 in 180 days"
8230_1_Y1,SetA, 51 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 1 , 0 , 0 ,"$10 in 365 days"," $10.00 now"
8230_1_Y1,SetA, 52 ,62107.190,214.859,0.000,  0.000,  6.835,  7.256,   4 , 19 , 2 , 0 ," $1.00 now","$10 in 180 days"
8230_1_Y1,SetA, 53 ,62114.850,222.520,0.000,  12.605,  0.000,  13.214,   3 , 17 , 1 , 0 ," $2.00 now","$10 in 90 days"
8230_1_Y1,SetA, 54 ,62128.450,236.125,0.000,  0.000,  1.730,  2.370,   3 , 5 , 2 , 0 ,"$10 in 90 days"," $8.00 now"
8230_1_Y1,SetA, 55 ,62131.210,238.887,0.000,  0.000,  2.120,  2.603,   2 , 4 , 2 , 0 ,"$10 in 30 days"," $8.50 now"
8230_1_Y1,SetA, 56 ,62134.210,241.879,0.000,  0.000,  3.090,  3.527,   4 , 14 , 2 , 0 ,"$10 in 180 days"," $3.50 now"
8230_1_Y1,SetA, 57 ,62138.130,245.797,0.000,  0.000,  1.980,  2.432,   4 , 12 , 2 , 0 ,"$10 in 180 days"," $4.50 now"
8230_1_Y1,SetA, 58 ,62140.950,248.617,0.000,  1.937,  0.000,  2.358,   1 , 3 , 1 , 0 ," $9.00 now","$10 in 7 days"
8230_1_Y1,SetA, 59 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 12 , 0 , 0 ,"$10 now"," $4.50 now"
8230_1_Y1,SetA, 60 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 14 , 0 , 0 ,"$10 now"," $3.50 now"
8230_1_Y1,SetA, 61 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 6 , 0 , 0 ," $7.50 now","$10 in 365 days"
8230_1_Y1,SetA, 62 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 8 , 0 , 0 ,"$10 now"," $6.50 now"
8230_1_Y1,SetA, 63 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 18 , 0 , 0 ,"$10 now"," $1.50 now"
8230_1_Y1,SetA, 64 ,62143.690,251.363,0.000,  1.858,  0.000,  2.280,   4 , 22 , 1 , 0 ,"$10 in 180 days"," $0.00 now"
8230_1_Y1,SetA, 65 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 0 , 0 , 0 ,"$10 in 365 days"," $10.50 now"
8230_1_Y1,SetA, 66 ,62146.360,254.031,0.000,  0.000,  1.905,  2.310,   4 , 5 , 2 , 0 ,"$10 in 180 days"," $8.00 now"
8230_1_Y1,SetA, 67 ,62149.060,256.731,0.000,  0.000,  3.261,  3.666,   4 , 16 , 2 , 0 ," $2.50 now","$10 in 180 days"
8230_1_Y1,SetA, 68 ,62153.110,260.785,0.000,  1.204,  0.000,  1.640,   2 , 22 , 1 , 0 ,"$10 in 30 days"," $0.00 now"
8230_1_Y1,SetA, 69 ,62155.140,262.816,0.000,  2.962,  2.182,  4.554,   1 , 9 , 1 , 0 ,"$10 in 7 days"," $6.00 now"
8230_1_Y1,SetA, 70 ,62160.090,267.762,0.000,  0.000,  1.824,  2.261,   1 , 20 , 2 , 0 ," $0.50 now","$10 in 7 days"
8230_1_Y1,SetA, 71 ,62162.740,270.414,2.027,  0.000,  2.432,  2.807,   1 , 4 , 2 , 0 ,"$10 in 7 days"," $8.50 now"
8230_1_Y1,SetA, 72 ,62165.940,273.609,0.000,  0.000,  1.577,  1.998,   2 , 19 , 2 , 0 ," $1.00 now","$10 in 30 days"
8230_1_Y1,SetA, 73 ,62168.320,275.996,0.000,  1.483,  0.000,  1.936,   2 , 10 , 1 , 0 ,"$10 in 30 days"," $5.50 now"
8230_1_Y1,SetA, 74 ,62170.650,278.320,0.000,  0.000,  1.967,  2.529,   4 , 0 , 2 , 0 ,"$10 in 180 days"," $10.50 now"
8230_1_Y1,SetA, 75 ,62173.570,281.238,0.000,  3.324,  0.000,  3.745,   1 , 6 , 1 , 0 ," $7.50 now","$10 in 7 days"
8230_1_Y1,SetA, 76 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   1 , 21 , 0 , 0 ,"$10 in 7 days"," $0.25 now"
8230_1_Y1,SetA, 77 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 19 , 0 , 0 ," $1.00 now","$10 now"
8230_1_Y1,SetA, 78 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 7 , 0 , 0 ," $7.00 now","$10 in 365 days"
8230_1_Y1,SetA, 79 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 13 , 0 , 0 ," $4.00 now","$10 in 365 days"
8230_1_Y1,SetA, 80 ,62177.700,285.371,0.000,  3.699,  0.000,  4.230,   2 , 7 , 1 , 0 ," $7.00 now","$10 in 30 days"
8230_1_Y1,SetA, 81 ,62182.320,289.992,0.000,  0.000,  2.120,  2.682,   1 , 11 , 2 , 0 ," $5.00 now","$10 in 7 days"
8230_1_Y1,SetA, 82 ,62185.390,293.063,0.000,  0.000,  2.232,  3.074,   1 , 7 , 2 , 0 ," $7.00 now","$10 in 7 days"
8230_1_Y1,SetA, 83 ,62188.860,296.527,0.000,  0.000,  1.295,  1.950,   3 , 0 , 2 , 0 ,"$10 in 90 days"," $10.50 now"
8230_1_Y1,SetA, 84 ,62191.200,298.867,0.000,  2.309,  0.000,  2.808,   2 , 15 , 1 , 0 ,"$10 in 30 days"," $3.00 now"
8230_1_Y1,SetA, 85 ,62194.390,302.066,0.000,  0.000,  3.695,  4.148,   3 , 8 , 2 , 0 ,"$10 in 90 days"," $6.50 now"
8230_1_Y1,SetA, 86 ,62198.930,306.606,0.000,  0.000,  1.496,  2.448,   3 , 1 , 2 , 0 ,"$10 in 90 days"," $10.00 now"
8230_1_Y1,SetA, 87 ,62201.770,309.445,0.000,  0.000,  2.089,  2.557,   3 , 10 , 2 , 0 ,"$10 in 90 days"," $5.50 now"
8230_1_Y1,SetA, 88 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 7 , 0 , 0 ," $7.00 now","$10 now"
8230_1_Y1,SetA, 89 ,62204.720,312.391,0.000,  0.610,  0.000,  2.450,   2 , 3 , 1 , 0 ," $9.00 now","$10 in 30 days"
8230_1_Y1,SetA, 90 ,62207.560,315.231,0.000,  1.732,  0.000,  2.169,   1 , 14 , 1 , 0 ,"$10 in 7 days"," $3.50 now"
8230_1_Y1,SetA, 91 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 16 , 0 , 0 ," $2.50 now","$10 now"
8230_1_Y1,SetA, 92 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 22 , 0 , 0 ,"$10 in 365 days"," $0.00 now"
8230_1_Y1,SetA, 93 ,62210.120,317.789,0.000,  3.012,  0.000,  3.433,   2 , 17 , 1 , 0 ," $2.00 now","$10 in 30 days"
8230_1_Y1,SetA, 94 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 8 , 0 , 0 ,"$10 in 365 days"," $6.50 now"
8230_1_Y1,SetA, 95 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 11 , 0 , 0 ," $5.00 now","$10 now"
8230_1_Y1,SetA, 96 ,62213.940,321.613,0.000,  0.000,  2.042,  3.134,   4 , 10 , 2 , 0 ,"$10 in 180 days"," $5.50 now"
8230_1_Y1,SetA, 97 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 20 , 0 , 0 ," $0.50 now","$10 in 365 days"
8230_1_Y1,SetA, 98 ,62217.460,325.137,0.000,  1.217,  0.000,  4.634,   2 , 9 , 1 , 0 ,"$10 in 30 days"," $6.00 now"
8230_1_Y1,SetA, 99 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 9 , 0 , 0 ,"$10 in 365 days"," $6.00 now"
8230_1_Y1,SetA, 100 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   4 , 21 , 0 , 0 ,"$10 in 180 days"," $0.25 now"
8230_1_Y1,SetA, 101 ,62222.500,330.176,0.000,  1.123,  0.000,  1.669,   3 , 11 , 1 , 0 ," $5.00 now","$10 in 90 days"
8230_1_Y1,SetA, 102 ,62224.560,332.234,0.000,  0.000,  1.374,  1.905,   4 , 1 , 2 , 0 ,"$10 in 180 days"," $10.00 now"
8230_1_Y1,SetA, 103 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 6 , 0 , 0 ," $7.50 now","$10 now"
8230_1_Y1,SetA, 104 ,62226.860,334.527,0.000,  2.841,  0.000,  3.262,   3 , 16 , 1 , 0 ," $2.50 now","$10 in 90 days"
8230_1_Y1,SetA, 105 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   2 , 21 , 0 , 0 ,"$10 in 30 days"," $0.25 now"
8230_1_Y1,SetA, 106 ,62230.510,338.180,0.000,  1.996,  0.000,  2.355,   2 , 16 , 1 , 0 ," $2.50 now","$10 in 30 days"
8230_1_Y1,SetA, 107 ,62233.250,340.926,0.000,  1.371,  0.000,  1.839,   4 , 3 , 1 , 0 ," $9.00 now","$10 in 180 days"
8230_1_Y1,SetA, 108 ,62235.480,343.156,0.000,  1.825,  0.000,  2.261,   4 , 13 , 1 , 0 ," $4.00 now","$10 in 180 days"
8230_1_Y1,SetA, 109 ,62238.140,345.809,0.000,  0.000,  1.496,  2.635,   3 , 4 , 2 , 0 ,"$10 in 90 days"," $8.50 now"
8230_1_Y1,SetA, 110 ,62241.160,348.832,0.000,  0.000,  1.421,  1.952,   4 , 4 , 2 , 0 ,"$10 in 180 days"," $8.50 now"
8230_1_Y1,SetA, 111 ,62243.500,351.176,0.000,  0.000,  2.400,  2.977,   4 , 15 , 2 , 0 ,"$10 in 180 days"," $3.00 now"
8230_1_Y1,SetA, 112 ,62246.870,354.543,0.000,  1.139,  1.841,  2.949,   3 , 14 , 2 , 0 ,"$10 in 90 days"," $3.50 now"
8230_1_Y1,SetA, 113 ,62250.210,357.883,1.715,  0.000,  2.027,  2.978,   1 , 2 , 2 , 0 ,"$10 in 7 days"," $9.50 now"
8230_1_Y1,SetA, 114 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 19 , 0 , 0 ," $1.00 now","$10 in 365 days"
8230_1_Y1,SetA, 115 ,62253.580,361.250,0.000,  1.671,  0.000,  2.061,   4 , 11 , 1 , 0 ," $5.00 now","$10 in 180 days"
8230_1_Y1,SetA, 116 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 17 , 0 , 0 ," $2.00 now","$10 now"
8230_1_Y1,SetA, 117 ,62256.030,363.699,0.000,  1.858,  0.000,  3.512,   2 , 13 , 1 , 0 ," $4.00 now","$10 in 30 days"
8230_1_Y1,SetA, 118 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 5 , 0 , 0 ,"$10 in 365 days"," $8.00 now"
8230_1_Y1,SetA, 119 ,62259.950,367.617,0.000,  0.000,  1.481,  1.887,   2 , 5 , 2 , 0 ,"$10 in 30 days"," $8.00 now"
8230_1_Y1,SetA, 120 ,62262.220,369.895,0.000,  0.000,  1.855,  2.230,   4 , 20 , 2 , 0 ," $0.50 now","$10 in 180 days"
8230_1_Y1,SetA, 121 ,62264.840,372.516,0.000,  0.000,  1.418,  1.839,   1 , 1 , 2 , 0 ,"$10 in 7 days"," $10.00 now"
8230_1_Y1,SetA, 122 ,62267.070,374.746,0.000,  0.000,  1.778,  2.433,   2 , 0 , 2 , 0 ,"$10 in 30 days"," $10.50 now"
8230_1_Y1,SetA, 123 ,62269.900,377.570,0.000,  1.419,  0.000,  2.401,   3 , 13 , 1 , 0 ," $4.00 now","$10 in 90 days"
8230_1_Y1,SetA, 124 ,62272.690,380.359,0.000,  2.436,  0.000,  2.873,   3 , 6 , 1 , 0 ," $7.50 now","$10 in 90 days"
8230_1_Y1,SetA, 125 ,62275.950,383.621,0.000,  0.000,  3.027,  3.870,   2 , 12 , 2 , 0 ,"$10 in 30 days"," $4.50 now"
8230_1_Y1,SetA, 126 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 12 , 0 , 0 ,"$10 in 365 days"," $4.50 now"
8230_1_Y1,SetA, 127 ,62280.210,387.883,0.000,  0.000,  0.934,  1.979,   1 , 0 , 2 , 0 ,"$10 in 7 days"," $10.50 now"
8230_1_Y1,SetA, 128 ,62282.580,390.250,0.000,  0.000,  2.264,  2.872,   4 , 2 , 2 , 0 ,"$10 in 180 days"," $9.50 now"
8230_1_Y1,SetA, 129 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 2 , 0 , 0 ,"$10 in 365 days"," $9.50 now"
8230_1_Y1,SetA, 130 ,62285.840,393.512,0.000,  0.000,  1.654,  2.184,   4 , 8 , 2 , 0 ,"$10 in 180 days"," $6.50 now"
8230_1_Y1,SetA, 131 ,62288.410,396.086,0.000,  2.481,  0.000,  3.666,   2 , 6 , 1 , 0 ," $7.50 now","$10 in 30 days"
8230_1_Y1,SetA, 132 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 20 , 0 , 0 ," $0.50 now","$10 now"
8230_1_Y1,SetA, 133 ,62292.470,400.141,0.000,  1.031,  0.000,  1.514,   4 , 17 , 1 , 0 ," $2.00 now","$10 in 180 days"
8230_1_Y1,SetA, 134 ,62294.370,402.043,0.000,  3.310,  0.000,  3.715,   1 , 18 , 1 , 0 ,"$10 in 7 days"," $1.50 now"
8230_1_Y1,SetA, 135 ,62298.480,406.148,0.000,  0.000,  1.388,  1.918,   0 , 3 , 2 , 0 ," $9.00 now","$10 now"
8230_1_Y1,SetA, 136 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   0 , 13 , 0 , 0 ," $4.00 now","$10 now"
8230_1_Y1,SetA, 137 ,0.000,0.000,0.000,  0.000,  0.000,  0.000,   5 , 3 , 0 , 0 ," $9.00 now","$10 in 365 days"
8230_1_Y1,SetA, 138 ,62300.790,408.457,0.000,  2.309,  0.000,  2.714,   3 , 20 , 1 , 0 ," $0.50 now","$10 in 90 days"
